timestamp,usedPEs,jobsRunning,JobsInLongQueue,JobsInMediumQueue
1.40614899525E9,552,19,0,6
1.40615260425E9,552,18,1,6
1.40615620825E9,528,15,0,6
1.40615982025E9,528,15,0,6
1.40616342525E9,528,15,0,4
1.40616702825E9,492,13,0,4
1.40617063125E9,444,11,0,4
1.40617423225E9,444,11,0,4
1.40617784325E9,444,11,0,3
1.40618144625E9,576,11,0,2
1.40618504925E9,576,11,0,1
1.40618865625E9,576,11,0,1
1.40619226725E9,576,11,0,0
1.40619588525E9,432,10,0,0
1.40619950025E9,288,9,0,0
1.40620310725E9,360,12,0,0
1.40620671025E9,204,11,0,0
1.40621032525E9,204,13,0,0
1.40621392725E9,192,13,0,0
1.40621755125E9,192,13,0,0
1.40622115225E9,240,15,0,0
1.40622475625E9,241,16,0,0
1.40622835725E9,241,16,0,0
1.40623195925E9,192,13,0,0
1.40623556125E9,192,13,0,0
1.40623917525E9,168,12,0,0
1.40624277825E9,168,12,0,0
1.40624638625E9,168,12,0,0
1.40624998725E9,168,12,0,0
1.40625359325E9,168,12,0,0
1.40625719925E9,168,12,0,0
1.40626080625E9,168,12,0,0
1.40626440825E9,168,12,0,0
1.40626801025E9,168,12,0,0
1.40627161125E9,168,12,0,0
1.40627521725E9,168,12,0,0
1.40627881825E9,144,11,0,0
1.40628242525E9,144,11,0,0
1.40628602925E9,144,11,0,0
1.40628963225E9,144,11,0,0
1.40629323525E9,96,7,0,0
1.40629684725E9,528,10,0,6
1.40630045025E9,528,10,0,6
1.40630407025E9,528,10,0,6
1.40630767225E9,504,9,0,6
1.40631128025E9,492,8,0,3
1.40631488125E9,492,7,4,3
1.40631849325E9,492,6,3,3
1.40632209625E9,492,6,3,3
1.40632569725E9,492,6,3,1
1.40632930225E9,492,6,3,1
1.40633290325E9,492,6,3,0
1.40633650625E9,492,6,3,0
1.40634011725E9,276,7,0,0
1.40634372425E9,276,7,0,0
1.40634732525E9,132,6,0,0
1.40635093125E9,132,6,0,0
1.40635453225E9,132,6,0,0
1.40635813725E9,60,3,0,0
1.40636173825E9,60,3,0,0
1.40636534925E9,60,3,0,0
1.40636895025E9,36,2,0,0
1.40637255125E9,36,2,0,0
1.40637616225E9,36,2,0,0
1.40637977925E9,36,2,0,0
1.40638338025E9,108,5,0,0
1.40638698725E9,108,5,0,0
1.40639058925E9,108,5,0,0
1.40639419225E9,84,4,0,0
1.40639779325E9,84,4,0,0
1.40640142725E9,84,4,0,0
1.40640502925E9,60,3,0,0
1.40640866325E9,84,4,0,0
1.40641226425E9,60,3,0,0
1.40641586725E9,60,3,0,0
1.40641947725E9,60,3,0,0
1.40642307925E9,60,3,0,0
1.40642668025E9,36,2,0,0
1.40643028125E9,36,2,0,0
1.40643388625E9,36,2,0,0
1.40643751925E9,36,2,0,0
1.40644112225E9,36,2,0,0
1.40644473625E9,36,2,0,0
1.40644834225E9,24,2,0,0
1.40645195125E9,12,1,0,0
1.40645555825E9,12,1,0,0
1.40645916225E9,12,1,0,0
1.40646276925E9,12,1,0,0
1.40647424725E9,24,1,0,0
1.40648108825E9,144,6,0,0
1.40648495225E9,120,5,0,0
1.40648988925E9,72,3,0,0
1.40649437625E9,48,2,0,0
1.40649800725E9,48,2,0,0
1.40650167625E9,48,2,0,0
1.40650540525E9,24,1,0,0
1.40650988825E9,24,1,0,0
1.40651375225E9,24,1,0,0
1.40651868925E9,24,1,0,0
1.40652317625E9,24,1,0,0
1.40652680725E9,24,1,0,0
1.40653047625E9,24,1,0,0
1.40653420525E9,24,1,0,0
1.40654907925E9,48,1,0,0
1.40655487625E9,24,1,0,0
1.40655872825E9,60,3,0,0
1.406562403E9,84,5,0,0
1.40656605175E9,96,6,0,0
1.40656967025E9,48,2,0,0
1.4065733245E9,60,3,0,0
1.406577015E9,48,2,0,0
1.40658094875E9,24,1,0,0
1.4065846845E9,50,5,0,0
1.4065883435E9,50,5,0,0
1.40659202425E9,60,4,0,0
1.406595625E9,60,4,0,0
1.40659936525E9,168,13,0,0
1.40660299575E9,192,14,0,0
1.4066065995E9,156,12,0,0
1.40661022725E9,156,12,0,0
1.40661398525E9,156,12,0,0
1.40661770625E9,156,12,0,0
1.40662134275E9,156,12,0,0
1.40662494825E9,156,12,0,0
1.40662862075E9,133,12,0,0
1.4066322285E9,132,11,0,0
1.40663584825E9,156,12,0,0
1.40663947725E9,228,15,0,0
1.40664309825E9,204,14,0,0
1.4066467095E9,204,14,0,0
1.40665037625E9,204,14,0,0
1.40665407425E9,228,15,0,0
1.40665770125E9,252,16,0,0
1.40666157125E9,229,16,0,0
1.4066651755E9,180,13,0,0
1.40666887825E9,156,12,0,0
1.4066725215E9,158,14,0,0
1.40667618875E9,422,15,0,0
1.40667980575E9,420,13,0,0
1.40668345725E9,420,13,0,0
1.40668710125E9,444,14,0,0
1.40669071525E9,444,14,4,0
1.4066943275E9,445,14,3,0
1.406697967E9,313,12,0,0
1.40670161225E9,72,5,0,0
1.40670527325E9,36,3,0,0
1.4067089195E9,36,3,0,0
1.40671252025E9,36,3,0,0
1.40671619475E9,36,3,0,0
1.40671983425E9,36,3,0,0
1.40672344525E9,24,2,0,0
1.40672712425E9,24,2,0,0
1.40673076525E9,72,4,0,0
1.4067343975E9,38,4,0,0
1.40673801825E9,12,1,0,0
1.40674165425E9,72,6,0,0
1.40674536225E9,96,7,0,0
1.40674899725E9,120,8,0,0
1.40675260325E9,120,8,0,0
1.40675638425E9,120,8,0,0
1.40675999125E9,120,8,0,0
1.40676362225E9,120,8,0,0
1.40676726525E9,120,8,0,0
1.40677087325E9,120,8,0,0
1.40677447525E9,120,8,0,0
1.40677818525E9,120,8,0,0
1.4067818035E9,84,5,0,0
1.40678542525E9,60,3,0,0
1.40678906425E9,60,3,0,0
1.40679267025E9,60,3,0,0
1.40679629775E9,60,3,0,0
1.40679992825E9,60,3,0,0
1.40680355675E9,60,3,0,0
1.406807203E9,60,3,0,0
1.40681081125E9,60,3,0,0
1.40681442125E9,60,3,0,0
1.40681805175E9,60,3,0,0
1.40682167025E9,60,3,0,0
1.4068253245E9,60,3,0,0
1.406829015E9,132,6,0,0
1.40683279125E9,132,6,0,0
1.40683647725E9,132,6,0,0
1.40684014875E9,96,5,0,0
1.40684377125E9,72,4,0,0
1.40684738025E9,72,4,0,0
1.40685107325E9,72,4,0,0
1.4068546845E9,72,4,0,0
1.4068583435E9,72,4,0,0
1.40686202425E9,48,3,0,0
1.406865625E9,48,3,0,0
1.40686929125E9,48,3,0,0
1.40687296525E9,48,3,0,0
1.40687659575E9,48,3,0,0
1.4068801995E9,48,3,0,0
1.40688381225E9,48,3,0,0
1.40688742725E9,48,3,0,0
1.40689107825E9,48,3,0,0
1.40689472325E9,72,4,0,0
1.40689838525E9,120,6,0,0
1.40690210625E9,120,6,0,0
1.40690572325E9,120,6,0,0
1.40690932525E9,98,7,0,0
1.40691294275E9,74,6,0,0
1.40691654825E9,72,4,0,0
1.40692022075E9,72,4,0,0
1.4069238285E9,72,4,0,0
1.40692743025E9,72,4,0,0
1.40693107725E9,72,4,0,0
1.40693469625E9,72,4,0,0
1.40693829825E9,72,4,0,0
1.4069419095E9,72,4,0,0
1.40694557625E9,132,5,0,0
1.40694926525E9,132,5,0,0
1.40695287425E9,132,5,0,0
1.40695650125E9,132,5,0,0
1.40696022025E9,132,5,0,0
1.40696392125E9,132,5,0,0
1.40696757025E9,72,4,0,0
1.40697117125E9,72,4,0,0
1.4069747755E9,72,4,0,0
1.40697842825E9,72,4,0,0
1.4069821215E9,72,4,0,0
1.40698573725E9,72,4,0,0
1.40698936125E9,72,4,0,0
1.40699296925E9,48,3,0,0
1.40699657225E9,48,3,0,0
1.40700018875E9,48,3,0,0
1.40700380575E9,48,3,0,0
1.40700742725E9,48,3,0,0
1.40701104325E9,48,3,0,0
1.40701465725E9,36,2,0,0
1.40701825925E9,36,2,0,0
1.40702187025E9,96,3,0,0
1.40702550125E9,96,3,0,0
1.40702911525E9,96,3,0,0
1.4070327275E9,12,1,0,0
1.407036367E9,12,1,0,0
1.40704001225E9,12,1,0,0
1.40704367325E9,12,1,0,0
1.4070473195E9,12,1,0,0
1.40705092025E9,12,1,0,0
1.40705453225E9,12,1,0,0
1.40705819475E9,12,1,0,0
1.40706183425E9,12,1,0,0
1.40706544525E9,12,1,0,0
1.40706910225E9,12,1,0,0
1.40707272425E9,12,1,0,0
1.40707636525E9,72,2,0,0
1.40707997225E9,12,1,0,0
1.4070835975E9,12,1,0,0
1.40708721825E9,12,1,0,0
1.40709085425E9,12,1,0,0
1.40709451525E9,12,1,0,0
1.40709816225E9,12,1,0,0
1.40710179725E9,72,2,0,0
1.40710540325E9,72,2,0,0
1.40710907625E9,132,3,0,0
1.40711275425E9,132,3,0,0
1.40711638425E9,72,2,0,0
1.40711999125E9,72,2,0,0
1.40712362225E9,72,2,0,0
1.40712726525E9,72,2,0,0
1.40713087325E9,72,2,0,0
1.40713447525E9,72,2,0,0
1.40713818525E9,72,2,0,0
1.4071418035E9,72,2,0,0
1.40714542525E9,72,2,0,0
1.40714906425E9,72,2,0,0
1.40715267025E9,72,2,0,0
1.40715629775E9,120,3,0,0
1.40715992825E9,120,3,0,0
1.40716355675E9,60,2,0,0
1.40716718125E9,60,2,0,0
1.407170803E9,60,2,0,0
1.40717441125E9,60,2,0,0
1.40717802125E9,96,5,0,0
1.40718165175E9,108,6,0,0
1.40718527025E9,108,6,0,0
1.4071889245E9,108,6,0,0
1.407192615E9,60,5,0,0
1.40719628125E9,48,4,0,0
1.40719999125E9,72,6,0,0
1.40720364425E9,72,6,0,0
1.40720727725E9,72,6,0,0
1.40721094025E9,72,6,0,0
1.40721454325E9,72,6,0,0
1.40721814875E9,60,5,0,0
1.40722177125E9,48,4,0,0
1.40722538025E9,48,4,0,0
1.40722907325E9,48,4,0,0
1.4072326845E9,48,4,0,0
1.40723630025E9,48,4,0,0
1.4072399435E9,48,4,0,0
1.40724362425E9,72,6,0,0
1.407247225E9,180,8,0,0
1.40725089125E9,252,14,0,0
1.40725456525E9,264,15,0,0
1.40725819025E9,324,20,0,0
1.40726179575E9,336,20,0,0
1.4072653995E9,336,20,0,0
1.40726900425E9,324,19,0,0
1.40727261225E9,312,18,0,0
1.40727622725E9,300,17,0,0
1.40727987825E9,300,17,0,0
1.40728352325E9,300,17,0,0
1.40728718525E9,372,20,0,0
1.40729090625E9,324,17,0,0
1.40729452325E9,240,13,0,0
1.40729812525E9,180,9,0,0
1.40730174275E9,168,8,0,0
1.40730534825E9,168,8,0,0
1.40730900525E9,168,8,0,0
1.40731262075E9,156,7,0,0
1.4073162285E9,156,7,0,0
1.40731983025E9,156,7,0,0
1.40732347725E9,132,6,0,0
1.40732709625E9,156,8,0,0
1.40733069825E9,144,7,0,0
1.4073343095E9,300,20,0,0
1.40733797625E9,360,25,0,0
1.40734166525E9,384,26,0,0
1.40734527325E9,528,27,1,4
1.40734887425E9,516,26,1,4
1.40735250125E9,516,26,1,4
1.40735620925E9,528,26,0,3
1.40735982025E9,528,26,0,3
1.40736343125E9,528,26,0,3
1.40736704625E9,516,25,0,3
1.40737072125E9,516,25,0,2
1.40737436325E9,468,21,0,2
1.40737796625E9,528,16,0,1
1.40738157025E9,468,11,0,1
1.40738517125E9,456,10,0,0
1.40738877425E9,456,10,0,0
1.4073923755E9,312,9,0,0
1.40739602825E9,312,9,0,0
1.40739966325E9,156,7,0,0
1.4074033215E9,156,7,0,0
1.40740693725E9,156,7,0,0
1.40741056125E9,192,8,0,0
1.40741416925E9,216,9,0,0
1.40741777225E9,264,10,0,0
1.40742138875E9,288,10,0,0
1.40742500575E9,264,9,0,0
1.40742860825E9,240,8,0,0
1.40743222725E9,240,8,0,0
1.40743584325E9,324,13,0,0
1.40743945725E9,324,13,0,0
1.40744305925E9,408,16,0,0
1.40744666325E9,408,16,0,0
1.40745027025E9,348,15,0,0
1.40745388625E9,312,13,0,0
1.40745750125E9,288,12,0,0
1.40746111525E9,276,11,0,0
1.4074647275E9,267,13,0,0
1.407468367E9,253,10,0,0
1.40747198725E9,204,8,0,0
1.40747561225E9,204,8,0,0
1.40747926325E9,204,8,0,0
1.40748287325E9,204,8,0,0
1.4074865195E9,204,8,0,0
1.40749012025E9,180,6,0,0
1.40749372225E9,180,6,0,0
1.40749733225E9,132,5,0,0
1.40750094125E9,180,6,0,0
1.40750459475E9,180,6,0,0
1.40750820925E9,180,6,0,0
1.40751183425E9,180,6,0,0
1.40751544125E9,180,6,0,0
1.40751904525E9,168,5,0,0
1.40752264625E9,168,5,0,0
1.40752628025E9,168,5,0,0
1.40752990225E9,180,6,0,0
1.40753350525E9,204,8,0,0
1.40753712425E9,204,8,0,0
1.40754075825E9,204,8,0,0
1.40754436525E9,204,8,0,0
1.40754797225E9,204,8,0,0
1.4075515975E9,204,8,0,0
1.40755521825E9,156,7,0,0
1.40755883225E9,156,7,0,0
1.40756245425E9,156,7,0,0
1.40756607525E9,156,7,0,0
1.40756969425E9,132,5,0,0
1.40757331525E9,120,4,0,0
1.40757696225E9,120,4,0,0
1.4075805955E9,120,4,0,0
1.40758419725E9,120,4,0,0
1.40758780325E9,120,4,0,0
1.40759145725E9,120,4,0,0
1.40759507625E9,120,4,0,0
1.40759875425E9,144,5,0,0
1.40760237825E9,144,5,0,0
1.40760598425E9,144,5,0,0
1.40760959125E9,144,5,0,0
1.40761322225E9,120,4,0,0
1.40761686525E9,120,4,0,0
1.40762047225E9,180,5,0,0
1.40762407325E9,180,5,0,0
1.40762767525E9,180,5,0,0
1.40763127625E9,180,5,0,0
1.40763494125E9,180,5,0,0
1.40763855825E9,168,4,0,0
1.40764216225E9,168,4,0,0
1.40764578525E9,169,5,0,0
1.4076494035E9,168,4,0,0
1.40765302125E9,168,4,0,0
1.40765662525E9,168,4,0,0
1.40766022925E9,168,4,0,0
1.40766386425E9,168,4,0,0
1.40766747025E9,168,4,0,0
1.40767108625E9,168,4,0,0
1.40767469125E9,168,4,0,0
1.40767829775E9,216,6,0,0
1.40768192825E9,216,6,0,0
1.40768553125E9,168,4,0,0
1.40768915625E9,168,4,0,0
1.40769275675E9,168,4,0,0
1.40769638125E9,108,3,0,0
1.40769998525E9,108,3,0,0
1.407703603E9,108,3,0,0
1.40770721125E9,108,3,0,0
1.40771082125E9,108,3,0,0
1.40771444425E9,108,3,0,0
1.40771805175E9,108,3,0,0
1.40772167025E9,108,3,0,0
1.40772529225E9,108,3,0,0
1.4077289245E9,108,3,0,0
1.40773253325E9,108,3,0,0
1.407736215E9,108,3,0,0
1.40773981725E9,108,3,0,0
1.40774347125E9,108,3,0,0
1.4077470805E9,108,3,0,0
1.40775068125E9,108,3,0,0
1.40775428925E9,108,3,0,0
1.40775793425E9,108,3,0,0
1.40776159125E9,324,15,0,0
1.40776519225E9,348,17,0,0
1.40776884425E9,300,16,0,0
1.40777245425E9,300,16,0,0
1.40777607725E9,300,16,0,0
1.40777974025E9,320,16,0,0
1.40778334325E9,344,16,0,0
1.40778694875E9,308,14,0,0
1.40779057125E9,260,11,0,0
1.40779418025E9,176,8,0,0
1.40779781125E9,176,8,0,0
1.40780142025E9,164,7,0,0
1.40780502625E9,164,7,0,0
1.40780864025E9,176,8,0,0
1.40781225425E9,176,8,0,0
1.40781587325E9,176,8,0,0
1.4078194845E9,128,7,0,0
1.40782308525E9,128,7,0,0
1.40782669125E9,128,7,0,0
1.40783030025E9,128,7,0,0
1.40783394125E9,128,7,0,0
1.4078375435E9,128,7,0,0
1.40784114725E9,128,7,0,0
1.40784482425E9,128,7,0,0
1.407848425E9,128,7,0,0
1.40785209125E9,308,14,0,0
1.40785570925E9,380,17,0,0
1.40785936525E9,248,12,0,0
1.40786297425E9,224,11,0,0
1.40786659025E9,224,11,0,0
1.40787019575E9,176,10,0,0
1.4078737995E9,224,12,0,0
1.40787740425E9,284,13,0,0
1.40788101225E9,284,13,0,0
1.40788462725E9,260,12,0,0
1.40788822825E9,260,12,0,0
1.40789187825E9,260,12,0,0
1.40789552325E9,284,13,0,0
1.40789913625E9,260,12,0,0
1.40790276125E9,248,11,0,0
1.40790638025E9,248,11,0,0
1.40790998525E9,248,11,0,0
1.40791360525E9,248,11,0,0
1.40791723325E9,188,8,0,0
1.40792086925E9,188,8,0,0
1.40792448825E9,188,8,0,0
1.40792809825E9,236,9,0,0
1.40793170625E9,188,8,0,0
1.40793530725E9,200,9,0,0
1.40793892325E9,236,11,0,0
1.40794252525E9,262,14,0,0
1.40794614275E9,262,14,0,0
1.40794974625E9,250,13,0,0
1.40795334825E9,237,11,0,0
1.40795700525E9,237,11,0,0
1.40796062075E9,273,13,0,0
1.4079642285E9,237,12,0,0
1.40796783025E9,237,12,0,0
1.40797147725E9,237,12,0,0
1.40797509625E9,225,11,0,0
1.40797869825E9,225,11,0,0
1.4079823095E9,237,12,0,0
1.40798597625E9,225,11,0,0
1.40798958525E9,213,10,0,0
1.40799318825E9,213,10,0,0
1.40799681325E9,213,10,0,0
1.40800043725E9,213,10,0,0
1.40800406425E9,213,10,0,0
1.40800766525E9,213,10,0,0
1.40801127325E9,213,10,0,0
1.40801487425E9,213,10,0,0
1.40801847625E9,213,10,0,0
1.40802210125E9,213,10,0,0
1.40802572325E9,225,11,0,0
1.40802933625E9,224,10,0,0
1.40803296725E9,260,13,0,0
1.40803660925E9,248,12,0,0
1.40804022025E9,236,11,0,0
1.40804383125E9,248,12,0,0
1.40804744625E9,272,13,0,0
1.40805107425E9,248,12,0,0
1.40805468525E9,248,12,0,0
1.40805832125E9,248,12,0,0
1.40806192525E9,248,12,0,0
1.40806554325E9,272,13,0,0
1.40806915725E9,250,14,0,0
1.40807276325E9,250,14,0,0
1.40807636625E9,226,13,0,0
1.40807997025E9,226,13,0,0
1.40808357125E9,226,13,0,0
1.40808717425E9,202,12,0,0
1.4080907755E9,200,10,0,0
1.40809441225E9,188,9,0,0
1.40809802825E9,188,9,0,0
1.40810163325E9,176,8,0,0
1.40810524625E9,176,8,0,0
1.40810885525E9,188,9,0,0
1.40811246325E9,188,9,0,0
1.40811606625E9,236,13,0,0
1.40811967425E9,242,14,0,0
1.40812329425E9,236,13,0,0
1.40812690325E9,236,13,0,0
1.40813050825E9,236,13,0,0
1.4081341215E9,176,12,0,0
1.40813773725E9,176,12,0,0
1.40814136125E9,176,12,0,0
1.40814496925E9,176,12,0,0
1.40814857225E9,206,17,0,0
1.40815217625E9,194,16,0,0
1.40815578875E9,194,16,0,0
1.40815940575E9,182,15,0,0
1.40816300825E9,146,12,0,0
1.40816662725E9,146,12,0,0
1.40817024325E9,146,12,0,0
1.40817384625E9,146,12,0,0
1.40817745725E9,146,12,0,0
1.40818105925E9,146,12,0,0
1.40818466325E9,146,12,0,0
1.40818827025E9,146,12,0,0
1.40819188625E9,128,9,0,0
1.40819550125E9,116,7,0,0
1.40819911525E9,116,7,0,0
1.4082027275E9,116,7,0,0
1.408206367E9,128,7,0,0
1.40820998725E9,296,14,0,0
1.40821361225E9,152,8,0,0
1.40821726325E9,152,8,0,0
1.40822086925E9,152,8,0,0
1.40822447325E9,200,12,0,0
1.40822808725E9,200,12,0,0
1.4082317195E9,188,11,0,0
1.40823532025E9,164,9,0,0
1.40823892225E9,200,12,0,0
1.40824253225E9,200,12,0,0
1.40824614125E9,200,12,0,0
1.40824975825E9,164,9,0,0
1.40825338725E9,152,8,0,0
1.40825699475E9,152,8,0,0
1.40826060925E9,152,8,0,0
1.40826421925E9,152,8,0,0
1.40826782225E9,152,8,0,0
1.40827143425E9,152,8,0,0
1.40827504125E9,152,8,0,0
1.40827864525E9,152,8,0,0
1.40828224625E9,152,8,0,0
1.40828586625E9,128,7,0,0
1.40828948025E9,104,6,0,0
1.40829308125E9,104,6,0,0
1.40829670225E9,164,7,0,0
1.40830030525E9,152,6,0,0
1.40830390825E9,152,6,0,0
1.40830752325E9,152,6,0,0
1.40831112425E9,152,6,0,0
1.40831475825E9,152,6,0,0
1.40831836525E9,152,6,0,0
1.40832197225E9,212,7,0,0
1.4083255975E9,212,7,0,0
1.40832921825E9,212,7,0,0
1.40833283225E9,212,7,0,0
1.40833645425E9,212,7,0,0
1.40834007525E9,212,7,0,0
1.40834369425E9,212,7,0,0
1.40834729925E9,212,7,0,0
1.40835091525E9,212,7,0,0
1.40835451925E9,188,5,0,0
1.40835812625E9,188,5,0,0
1.40836173125E9,188,5,0,0
1.40836533225E9,188,5,0,0
1.40836893925E9,332,8,0,0
1.40837254625E9,344,9,0,0
1.40837615925E9,308,9,0,0
1.40837976225E9,308,9,0,0
1.4083833955E9,296,8,0,0
1.40838699725E9,320,9,0,0
1.40839060325E9,308,9,0,0
1.40839421525E9,320,10,0,0
1.40839783925E9,296,9,0,0
1.40840144225E9,296,9,0,0
1.40840504525E9,296,9,0,0
1.40840865725E9,320,11,0,0
1.40841227625E9,320,11,0,0
1.40841589725E9,332,12,0,0
1.40841955425E9,284,10,0,0
1.40842316925E9,284,10,0,0
1.40842677825E9,260,8,0,0
1.40843038425E9,260,8,0,0
1.40843399125E9,260,8,0,0
1.40843762225E9,260,8,0,0
1.40844123625E9,260,8,0,0
1.40844484425E9,260,8,0,0
1.40844846525E9,212,7,0,0
1.40845207225E9,224,8,0,0
1.40845567325E9,284,13,0,0
1.40845927525E9,284,13,0,0
1.40846287625E9,252,12,0,0
1.40846649525E9,204,8,0,0
1.40847013925E9,180,6,0,0
1.40847374125E9,228,10,0,0
1.40847734425E9,204,9,0,0
1.40848095825E9,204,9,0,0
1.40848456225E9,168,6,0,0
1.40848816325E9,156,5,0,0
1.40849176525E9,156,5,0,0
1.40849538525E9,144,4,0,0
1.4084990035E9,144,4,0,0
1.40850262125E9,144,4,0,0
1.40850622525E9,144,4,0,0
1.40850982825E9,144,4,0,0
1.40851342925E9,144,4,0,0
1.40851703225E9,144,4,0,0
1.40852063625E9,144,4,0,0
1.40852423725E9,144,4,0,0
1.40852785525E9,144,4,0,0
1.40853146425E9,144,4,0,0
1.40853507025E9,144,4,0,0
1.40853868625E9,204,9,0,0
1.40854229125E9,204,9,0,0
1.40854589775E9,192,8,0,0
1.40854952225E9,144,4,0,0
1.40855312825E9,156,5,0,0
1.40855673125E9,156,5,0,0
1.40856034725E9,156,5,0,0
1.40856395625E9,156,5,0,0
1.40856755675E9,156,5,0,0
1.40857118125E9,156,5,0,0
1.40857478225E9,156,5,0,0
1.40857838525E9,158,6,0,0
1.40858199525E9,168,6,0,0
1.408585603E9,168,6,0,0
1.40858920625E9,156,5,0,0
1.40859281125E9,156,5,0,0
1.40859641725E9,156,5,0,0
1.40860002125E9,156,5,0,0
1.40860363425E9,156,5,0,0
1.40860723725E9,156,5,0,0
1.40861084425E9,156,5,0,0
1.40861444525E9,96,4,0,0
1.40861805175E9,96,4,0,0
1.40862167025E9,96,4,0,0
1.40862529225E9,96,4,0,0
1.40862889425E9,144,6,0,0
1.4086325245E9,120,5,0,0
1.40863613325E9,72,5,0,0
1.40863979725E9,72,5,0,0
1.408643415E9,84,6,0,0
1.40864701725E9,120,7,0,0
1.40865062025E9,96,6,0,0
1.40865422725E9,96,6,0,0
1.40865787125E9,96,6,0,0
1.4086614805E9,96,6,0,0
1.40866508125E9,96,6,0,0
1.40866868925E9,96,6,0,0
1.40867233425E9,84,5,0,0
1.40867594725E9,216,7,0,0
1.40867955125E9,240,8,0,0
1.40868317425E9,240,8,0,0
1.40868679125E9,240,8,0,0
1.40869039225E9,216,7,0,0
1.40869404425E9,216,7,0,0
1.40869765425E9,216,7,0,0
1.40870127725E9,216,7,0,0
1.40870488125E9,216,7,0,0
1.40870848925E9,216,7,0,0
1.40871209625E9,216,7,0,0
1.40871570025E9,312,11,0,0
1.40871930425E9,264,9,0,0
1.40872294025E9,264,9,0,0
1.40872654325E9,264,9,0,0
1.40873014875E9,264,9,0,0
1.40873377125E9,264,9,0,0
1.40873737325E9,288,10,0,0
1.40874097725E9,288,10,0,0
1.40874458025E9,288,10,0,0
1.40874818325E9,264,9,0,0
1.40875179725E9,264,9,0,0
1.40875541125E9,264,9,0,0
1.40875901625E9,264,9,0,0
1.40876262025E9,264,9,0,0
1.40876622625E9,264,9,0,0
1.40876983225E9,264,9,0,0
1.40877344025E9,240,8,0,0
1.40877705425E9,216,7,0,0
1.40878067325E9,216,7,0,0
1.4087842845E9,216,7,0,0
1.40878788525E9,216,7,0,0
1.40879149125E9,216,7,0,0
1.40879510025E9,216,7,0,0
1.40879871725E9,216,7,0,0
1.40880234125E9,216,7,0,0
1.4088059435E9,228,8,0,0
1.40880954525E9,216,7,0,0
1.40881314725E9,216,7,0,0
1.40881679025E9,216,7,0,0
1.40882042425E9,216,7,0,0
1.408824025E9,192,6,0,0
1.40882763325E9,192,6,0,0
1.40883126325E9,168,5,0,0
1.40883488625E9,168,5,0,0
1.40883849025E9,168,5,0,0
1.40884209125E9,168,5,0,0
1.40884570925E9,168,5,0,0
1.40884933325E9,168,5,0,0
1.40885296525E9,168,5,0,0
1.40885657225E9,168,5,0,0
1.40886017425E9,168,5,0,0
1.40886377825E9,168,5,0,0
1.40886739025E9,168,5,0,0
1.40887099575E9,168,5,0,0
1.4088745995E9,168,5,0,0
1.40887820425E9,168,5,0,0
1.40888181225E9,144,4,0,0
1.40888542725E9,144,4,0,0
1.40888902825E9,144,4,0,0
1.40889267825E9,156,5,0,0
1.40889632325E9,168,6,0,0
1.40889992725E9,180,7,0,0
1.40890353225E9,192,8,0,0
1.40890713625E9,192,8,0,0
1.40891076125E9,192,8,0,0
1.40891437425E9,192,8,0,0
1.40891797625E9,192,8,0,0
1.40892158025E9,192,8,0,0
1.40892518525E9,192,8,0,0
1.40892878625E9,192,8,0,0
1.40893240525E9,192,8,0,0
1.40893603325E9,156,5,0,0
1.40893964725E9,156,5,0,0
1.40894326925E9,156,5,0,0
1.40894688425E9,156,5,0,0
1.40895048825E9,156,5,0,0
1.40895409825E9,156,5,0,0
1.40895770625E9,144,4,0,0
1.40896130725E9,144,4,0,0
1.40896492325E9,144,4,0,0
1.40896852525E9,192,5,0,0
1.40897214275E9,144,4,0,0
1.40897574425E9,144,4,0,0
1.40897934625E9,156,5,0,0
1.40898294825E9,168,6,0,0
1.40898657825E9,168,6,0,0
1.40899020225E9,168,6,0,0
1.40899380525E9,108,5,0,0
1.40899740925E9,108,5,0,0
1.40900101025E9,108,5,0,0
1.40900462075E9,108,5,0,0
1.4090082285E9,108,5,0,0
1.40901183025E9,108,5,0,0
1.40901544125E9,108,5,0,0
1.40901905625E9,108,5,0,0
1.40902267725E9,132,6,0,0
1.40902629425E9,132,6,0,0
1.40902989625E9,132,6,0,0
1.40903349825E9,132,6,0,0
1.4090371095E9,72,5,0,0
1.40904071225E9,72,5,0,0
1.40904437625E9,72,5,0,0
1.40904798525E9,72,5,0,0
1.40905158825E9,72,5,0,0
1.40905519125E9,72,5,0,0
1.40905881325E9,72,5,0,0
1.40906243725E9,72,5,0,0
1.40906606425E9,72,5,0,0
1.40906966525E9,72,5,0,0
1.40907327325E9,96,9,0,0
1.40907687425E9,96,9,0,0
1.40908047625E9,144,11,0,0
1.40908409325E9,180,12,0,0
1.40908769625E9,204,13,0,0
1.40909130125E9,228,14,0,0
1.40909492325E9,216,15,0,0
1.40909852725E9,216,15,0,0
1.40910213625E9,192,14,0,0
1.40910575625E9,192,14,0,0
1.40910936725E9,192,14,0,0
1.40911300925E9,180,13,0,0
1.40911662025E9,180,13,0,0
1.40912022525E9,156,9,0,0
1.40912383125E9,144,8,0,0
1.40912744625E9,144,8,0,0
1.40913106825E9,144,8,0,0
1.40913467425E9,144,8,0,0
1.40913828525E9,144,8,0,0
1.40914191425E9,120,7,0,0
1.40914552125E9,120,7,0,0
1.40914912525E9,120,7,0,0
1.40915274325E9,120,7,0,0
